1 1:88.0409 2:22.6449 3:35.0781 #0 @ data/rechts/geldig//Knipsel.JPG
1 1:53.8696 2:90.8201 3:37.839 #0 @ data/rechts/geldig//Knipsel10.JPG
1 1:53.1509 2:138.433 3:33.1224 #0 @ data/rechts/geldig//Knipsel11.JPG
1 1:67.1045 2:106.945 3:55.3542 #0 @ data/rechts/geldig//Knipsel12.JPG
1 1:84.3729 2:105.695 3:40.7045 #0 @ data/rechts/geldig//Knipsel17.JPG
1 1:145.696 2:133.946 3:24.3696 #0 @ data/rechts/geldig//Knipsel20.JPG
1 1:94.6443 2:108.95 3:39.8031 #0 @ data/rechts/geldig//Knipsel22.JPG
1 1:100.724 2:85.0757 3:27.6039 #0 @ data/rechts/geldig//Knipsel23.JPG
1 1:147.855 2:44.8303 3:35.5121 #0 @ data/rechts/geldig//Knipsel26.JPG
1 1:88.2941 2:128.012 3:25.2285 #0 @ data/rechts/geldig//Knipsel27.JPG
1 1:91.7547 2:133.767 3:20.4695 #0 @ data/rechts/geldig//Knipsel28.JPG
1 1:83.271 2:105.128 3:34.5398 #0 @ data/rechts/geldig//Knipsel29.JPG
1 1:132.283 2:124.261 3:41.0732 #0 @ data/rechts/geldig//Knipsel3.JPG
1 1:97.0995 2:82.0462 3:32.5663 #0 @ data/rechts/geldig//Knipsel30.JPG
1 1:87.0445 2:86.1963 3:25.0873 #0 @ data/rechts/geldig//Knipsel31.JPG
1 1:60.9537 2:63.7301 3:40.1507 #0 @ data/rechts/geldig//Knipsel32.JPG
1 1:95.0059 2:140.351 3:40.744 #0 @ data/rechts/geldig//Knipsel33.JPG
1 1:59.5173 2:125.974 3:45.011 #0 @ data/rechts/geldig//Knipsel34.JPG
1 1:51.4981 2:151.773 3:35.8733 #0 @ data/rechts/geldig//Knipsel35.JPG
1 1:118.482 2:133.653 3:30.3354 #0 @ data/rechts/geldig//Knipsel38.JPG
1 1:156.567 2:57.8293 3:28.2304 #0 @ data/rechts/geldig//Knipsel39.JPG
1 1:142.798 2:56.1215 3:48.804 #0 @ data/rechts/geldig//Knipsel40.JPG
1 1:156.419 2:65.1215 3:42.8479 #0 @ data/rechts/geldig//Knipsel41.JPG
1 1:151.918 2:114.654 3:50.276 #0 @ data/rechts/geldig//Knipsel42.JPG
1 1:91.2498 2:67.2776 3:41.1776 #0 @ data/rechts/geldig//Knipsel43.JPG
1 1:145.717 2:92.4374 3:46.5701 #0 @ data/rechts/geldig//Knipsel44.JPG
1 1:62.2777 2:130.849 3:69.3473 #0 @ data/rechts/geldig//Knipsel45.JPG
1 1:48.7745 2:123.143 3:62.14 #0 @ data/rechts/geldig//Knipsel46.JPG
1 1:107.993 2:139.057 3:35.53 #0 @ data/rechts/geldig//Knipsel48.JPG
1 1:131.029 2:104.969 3:39.6325 #0 @ data/rechts/geldig//Knipsel6.JPG
1 1:114.173 2:104.263 3:35.1421 #0 @ data/rechts/geldig//Knipsel7.JPG
1 1:143.22 2:73.2739 3:25.6686 #0 @ data/rechts/geldig//Knipsel8.JPG
1 1:61.528 2:77.2024 3:35.6473 #0 @ data/rechts/geldig//Knipsel9.JPG
-1 1:49.1459 2:62.857 3:114.153 #0 @ data/rechts/ongeldig//Knipsel.JPG
-1 1:61.9625 2:111.628 3:107.205 #0 @ data/rechts/ongeldig//Knipsel13.JPG
-1 1:55.9765 2:157.658 3:158.719 #0 @ data/rechts/ongeldig//Knipsel14.JPG
-1 1:52.7574 2:63.368 3:88.4674 #0 @ data/rechts/ongeldig//Knipsel15.JPG
-1 1:53.694 2:169.622 3:146.888 #0 @ data/rechts/ongeldig//Knipsel16.JPG
-1 1:33.4175 2:81.5515 3:117.83 #0 @ data/rechts/ongeldig//Knipsel17.JPG
-1 1:92.062 2:131.555 3:115.939 #0 @ data/rechts/ongeldig//Knipsel18.JPG
-1 1:52.435 2:91.3434 3:89.3878 #0 @ data/rechts/ongeldig//Knipsel20.JPG
-1 1:57.766 2:113.426 3:104.376 #0 @ data/rechts/ongeldig//Knipsel21.JPG
-1 1:43.1777 2:120.707 3:107.552 #0 @ data/rechts/ongeldig//Knipsel23.JPG
-1 1:37.7451 2:101.618 3:98.2967 #0 @ data/rechts/ongeldig//Knipsel24.JPG
